row ID,QUALIFIED
72972,0
10510,1
15754,0
13311,0
82116,0
92000,0
57658,0
39186,1
87843,0
26898,0
67642,0
40756,1
69239,0
102868,0
96739,0
12623,1
18900,1
33568,0
9023,0
21495,0
39784,0
59449,0
6449,0
102202,0
2423,1
22165,1
22258,1
72456,0
7018,0
29826,1
7692,0
22779,1
104940,0
617,1
34827,1
6097,0
9890,0
27357,1
21582,1
20023,0
13193,0
104620,0
105592,0
50954,0
63132,0
101526,1
82290,1
81300,0
29482,0
84105,0
104578,1
17810,0
75576,0
41408,0
3586,0
20822,0
3732,0
105284,0
99094,0
10449,1
106932,0
46064,0
66034,0
39709,0
32288,1
60602,0
42089,0
15807,0
35547,0
50947,0
57509,1
35228,1
92969,0
96719,0
89136,0
68558,0
7096,0
65756,0
53523,0
78260,0
71709,1
40983,1
36353,0
16040,0
88340,0
56252,0
92279,0
46324,1
81640,0
98532,0
74332,0
41085,0
36572,0
91479,0
17330,1
91726,0
87566,0
106292,0
76021,0
106234,1
50002,0
68963,0
99491,0
54385,0
83286,0
1044,1
46323,1
97947,0
58726,0
47529,0
6540,0
55805,0
72105,0
41758,0
67218,0
84593,0
46681,1
10537,0
75276,1
38978,0
97059,1
13866,0
62601,0
65779,0
36406,0
69254,1
29649,0
74743,0
59731,0
102595,0
80184,1
72158,0
96927,0
73558,0
36734,0
71679,0
64214,1
102120,0
18047,0
9243,0
8146,0
85610,0
87815,0
61552,0
8383,0
8102,1
107121,0
4406,1
9970,0
21141,1
49889,1
76449,0
89642,1
44567,1
3418,0
60504,0
22255,0
82464,0
87382,0
76196,0
23972,1
4685,1
36264,0
6664,1
98463,0
73878,0
5717,0
28913,1
4687,0
28600,1
46734,0
102149,0
26319,0
37832,0
71333,1
25236,0
56067,0
52051,0
70732,0
30009,0
85589,0
6562,0
16805,0
66324,0
6761,0
6638,0
66606,0
31580,0
58528,0
74517,0
23130,1
23678,0
93052,0
94083,0
58689,0
6504,0
87146,0
45581,0
42163,0
100045,0
26060,0
56881,0
20528,1
69376,0
23625,0
76241,0
97801,0
100229,0
55416,0
44718,1
64390,0
85459,0
107062,0
94781,0
25048,0
69262,0
102476,0
99542,0
30071,0
26962,1
51235,0
107113,0
69702,0
17141,1
89265,0
104604,0
102059,0
67860,0
40027,1
8052,0
11523,0
48822,0
35812,1
76141,0
9131,1
67040,1
82617,0
96928,0
41894,0
40018,0
89795,0
24810,0
60404,0
89641,0
11031,1
31131,0
7508,1
38726,0
93201,1
4972,1
75881,0
51680,1
2251,1
2233,0
64142,1
63371,0
66405,0
60240,0
17724,0
6105,1
95550,0
61265,0
69564,0
45353,0
57910,0
33566,0
22071,1
79099,0
19425,0
74421,0
18927,0
26122,1
33886,0
74458,0
77355,0
70347,0
75032,0
102886,0
52634,0
1392,0
85096,0
50135,0
91896,0
19579,0
26409,1
46641,1
18200,0
4360,1
76663,1
66171,0
70361,0
25385,0
90721,0
38611,0
27017,0
38211,0
14763,0
1909,1
83863,0
46879,0
11301,1
49796,0
46204,0
30183,1
101265,0
90294,0
1856,0
12915,1
4475,1
22293,1
9457,0
44372,0
56602,0
50851,0
36125,1
14918,0
91324,0
33187,0
21849,0
5140,1
75275,0
99667,0
46250,0
87392,0
104985,0
6800,1
31669,0
43813,0
102833,0
81107,0
80136,1
96157,0
100451,0
63823,0
46395,0
63220,0
73842,0
15884,0
7779,0
96094,0
38839,1
8586,1
52692,0
48174,0
18356,1
23088,1
26531,1
46342,0
13526,1
21647,0
10552,0
86178,0
7413,0
29411,0
11365,1
25069,1
58476,0
50369,0
96490,0
79802,0
34384,0
67104,0
66765,0
27240,0
38476,0
64202,0
54463,0
5573,0
17074,0
12205,1
59401,0
72064,0
61085,0
85391,0
1618,1
28840,0
102282,0
24332,1
40388,1
13331,0
32130,0
52812,1
78755,1
50021,0
48589,0
84600,0
43595,0
35024,1
52407,0
65816,0
59754,0
33818,0
64412,0
58221,0
91364,1
35157,1
68914,0
49633,0
101220,0
65083,0
103247,0
26311,0
68030,0
94610,0
44478,0
77144,0
96601,0
22928,1
12515,1
25740,1
72636,0
13192,1
27245,0
23724,0
94700,0
93845,0
74995,1
27776,0
47234,0
58431,0
35332,0
13588,0
67202,0
77333,0
85423,1
20512,0
9938,1
91466,0
76964,0
86618,0
60428,0
7028,1
2501,1
93474,1
66233,0
106097,0
17262,0
67595,0
96414,0
51834,0
13900,0
89400,0
27415,0
10512,0
53424,0
83732,0
36671,0
93271,0
78369,0
11234,0
30007,0
58003,0
4847,0
70656,0
21958,0
81719,0
57133,0
91818,0
57236,0
21626,1
46756,1
87181,0
31942,1
30561,0
90623,0
98771,0
77531,1
71936,0
18605,0
34116,0
61742,0
41431,0
102386,1
65406,0
35770,0
87819,0
7889,0
82491,0
8624,1
70433,0
107099,0
20670,0
8331,1
29098,1
35955,0
26933,0
73586,0
65214,0
86807,0
81596,1
86558,1
85813,0
11310,0
100184,0
54511,1
70338,0
58206,0
96337,0
106433,0
73921,1
90128,0
86586,0
78818,0
43698,0
38987,1
10613,0
80843,0
19811,0
42451,1
18291,0
25247,1
29520,1
33040,1
55307,0
85309,0
16706,0
101675,0
102723,0
18771,0
38564,1
57988,0
7349,0
74206,0
40068,1
33534,0
100873,1
102565,0
102714,0
89100,0
45358,0
32057,0
81559,0
15079,0
79977,0
80535,0
57766,0
52733,0
72925,0
60105,0
24736,0
36479,0
5422,0
80429,0
77687,1
53178,0
20716,1
77115,0
33301,1
16901,0
59061,0
81487,0
62347,0
82518,0
56912,0
63474,1
64666,0
35600,0
53625,0
40490,0
79270,0
43662,0
51507,1
87685,0
57422,0
72256,0
84226,0
100170,0
65935,0
38536,0
71701,0
40659,1
43042,0
15745,0
62262,0
12169,0
53469,0
52624,0
35059,0
93528,0
48392,1
10671,1
42361,0
16608,0
75453,0
56566,0
62081,0
18519,0
44006,0
61048,0
28153,0
58393,0
25939,1
2785,0
92628,0
23207,0
97700,0
74923,0
76510,0
73860,0
56446,0
91801,0
60357,0
70150,1
25785,0
3240,1
97696,0
33102,1
62718,0
17195,0
102146,0
19498,0
14870,0
15252,0
104120,1
30227,0
18133,0
106420,0
73768,0
37220,0
68832,0
73959,0
6360,1
19819,1
9812,0
63060,0
75141,0
13191,0
7843,1
17981,0
1693,0
70757,1
44752,0
93166,0
75744,1
66844,0
89933,0
45607,0
93864,0
103904,0
31426,0
73246,0
58645,0
16793,1
70249,0
34194,1
7144,0
46749,0
79836,0
79859,1
29048,0
85469,0
44493,0
22105,0
86379,1
67678,0
69884,0
24311,0
33615,0
49335,0
5994,0
50770,0
256,0
106550,0
94013,0
4155,0
73923,0
85061,0
32895,0
46871,1
85037,0
35841,0
26357,1
90494,0
31052,1
65882,0
60273,0
101875,0
35460,1
16716,0
69404,0
83392,0
10414,0
79588,0
66040,0
16571,0
15314,0
77643,0
80041,0
88028,0
67043,1
40019,0
40297,1
103245,0
39204,1
60501,0
38215,1
84784,0
90010,0
57719,0
95061,0
69357,0
40122,0
38769,1
27269,0
53808,0
38161,0
28267,1
3130,0
29512,1
60785,1
22347,0
27155,0
69403,0
12968,0
55389,0
35878,1
11183,0
87651,0
26551,0
32515,0
44028,1
10193,0
78028,0
60186,0
75402,0
15883,0
21098,1
74100,0
37602,0
67818,0
101799,0
57729,0
25217,1
100835,0
45150,0
1961,1
38579,1
80780,0
16812,1
96150,0
2398,1
58189,1
27329,0
24797,1
47869,1
6237,1
82990,0
51331,0
12569,0
54703,0
61152,0
96243,0
89067,0
46411,0
67317,1
75205,0
73955,0
3017,0
103341,0
2412,0
19920,1
56738,0
65559,0
30709,0
37849,0
49636,0
80315,1
93294,0
67026,0
49169,0
55464,0
47531,0
22502,0
94764,0
63001,0
54493,1
78514,1
37144,0
33038,0
79653,0
10742,0
83123,0
13943,0
102185,0
60069,0
21740,0
85876,0
49226,0
72625,0
19366,0
12192,0
40339,1
44686,1
2749,0
83408,0
8132,0
61518,0
10655,0
12261,1
57825,0
4539,1
84886,0
99368,1
62351,0
65532,0
100115,0
7058,1
75865,0
13590,0
61072,0
13895,1
77120,0
36356,0
88798,1
2098,1
2026,1
57436,0
44695,0
23380,0
88265,0
76781,1
68550,0
32080,1
94908,0
67572,0
94572,0
36673,0
95704,0
73909,0
40572,1
97887,0
45930,0
27111,0
53411,0
31797,0
7721,0
13635,0
25720,1
24786,0
18677,0
77047,0
31018,1
91484,0
15435,1
69915,0
62039,0
90067,0
106765,0
86123,0
70701,0
46138,1
105708,0
52158,0
44520,0
10303,1
30596,0
50911,0
89845,0
99256,0
28246,0
30907,0
7415,0
21100,0
8626,0
30404,0
13857,1
32220,0
59700,0
27789,1
90224,0
99984,0
59891,0
105419,0
103377,1
4297,0
74237,0
14748,0
37010,0
10790,0
99263,0
31330,0
38954,1
93934,0
99390,0
80370,0
49450,0
86665,0
63201,0
72053,0
203,0
88934,0
67978,0
72990,0
75055,0
11243,1
32644,0
21552,1
76447,0
6709,0
99696,0
13362,0
6424,0
1963,1
101713,0
5439,0
51571,0
39802,1
28884,1
85576,0
2073,0
41836,0
103263,0
87193,0
33332,1
51948,0
77951,0
29866,0
79216,0
88140,0
20812,0
80268,0
75700,0
2089,0
58621,0
26030,1
66742,0
88908,0
30782,1
49556,0
73308,0
54794,0
42712,1
42127,0
33879,0
52658,0
29783,0
33510,1
49871,0
54009,0
7924,0
101989,0
40669,0
25539,1
85819,0
61796,0
77044,0
10408,0
64427,0
95389,0
51386,1
19040,0
55850,0
95387,0
1994,0
7931,0
34811,0
83512,0
36259,0
36662,1
9177,1
51697,1
24516,0
53959,1
32306,0
70844,0
29739,0
55601,0
38260,1
80669,0
35207,0
39983,0
87574,0
29506,1
22746,1
50198,0
77387,1
26774,0
5808,0
17328,0
25697,0
56970,0
83948,0
34963,1
61213,0
69170,0
12199,0
91476,0
11835,1
95188,0
96791,0
10899,0
101382,0
79866,0
83640,0
75967,1
67189,0
78425,0
97245,0
1245,1
98982,0
88668,0
72465,0
80510,0
45657,0
96913,0
32284,0
36063,0
54247,0
60356,0
26819,1
31945,0
66579,0
54308,0
4461,0
76477,0
106641,0
74289,0
96318,0
46910,0
36340,0
45634,0
42469,0
94054,0
27770,0
31438,0
31159,1
74003,0
101737,0
70120,0
51783,0
60658,0
77248,0
30914,0
45829,0
82902,0
29458,0
87723,0
42619,0
7407,0
46839,0
97704,0
82052,0
49270,0
69768,0
79651,0
72032,0
87402,0
10721,0
25782,1
51592,0
23522,1
34482,0
17324,0
85642,0
27529,1
37924,1
23617,0
97172,0
12358,0
31828,1
41934,0
41053,0
78479,0
13154,1
33483,1
45103,0
9212,1
58702,0
41445,0
41994,1
34183,1
100764,0
89919,0
106771,0
6381,1
33063,0
68684,0
38474,0
482,0
78298,1
94686,1
35818,0
51195,0
84326,0
26332,0
70787,0
22965,0
14606,0
42623,0
8778,0
67415,0
10445,1
42476,0
106532,0
95912,0
30330,0
31228,1
47141,0
40007,0
68507,0
19037,0
97067,0
23792,0
48133,0
22314,0
92781,0
105257,0
23033,1
96752,0
96380,0
33034,0
42903,0
35047,0
16971,0
87272,0
63372,1
28955,1
57385,1
35981,0
68740,0
91852,1
2712,0
66033,0
47102,1
50189,1
40744,0
105393,0
106482,0
36507,1
30717,0
4988,0
31150,1
91385,0
49477,0
49155,0
78824,0
106255,0
84691,1
100219,0
92575,0
61556,0
57122,0
82418,0
12007,0
42395,0
3967,0
103350,0
34301,1
65533,1
16211,0
13841,1
68303,0
66194,1
63766,0
36266,1
6349,0
44211,0
87829,0
94812,0
50492,0
16341,1
14208,0
88852,0
36468,1
91989,0
6771,0
17668,0
36286,0
103020,0
6441,0
105275,0
10871,1
72337,1
84143,0
101068,0
48221,0
78870,0
107055,0
19038,1
68258,0
14293,0
14619,0
69332,1
62506,0
17480,0
92701,0
55537,0
72338,0
25588,0
94431,0
88640,0
6944,0
19919,1
59038,0
39941,0
2529,1
51529,0
40102,0
86842,0
62788,0
54261,0
1409,0
30115,1
59778,0
87208,0
72806,0
36941,1
104409,0
82625,0
27498,0
21411,0
43417,0
35208,0
53065,0
38148,1
77337,0
84883,0
106649,0
38846,0
14893,1
72279,0
77261,0
64135,0
44631,0
19419,1
47590,1
80476,0
226,1
68646,1
9804,0
60350,0
21008,0
66619,0
32171,0
73662,1
74415,0
64084,0
17737,0
53775,0
2402,0
100827,0
40121,0
76722,0
87508,0
92199,0
68848,1
11406,0
12156,0
105047,0
9613,1
30408,0
105587,0
67335,0
89983,1
80614,0
64009,0
41897,0
88521,0
48033,0
23141,0
46109,0
868,0
32213,1
55289,0
47517,0
28858,1
45446,0
35486,1
36422,1
102844,0
34754,0
62627,0
39509,1
55126,1
29800,1
91782,1
14556,1
59451,1
50698,0
104424,0
91012,1
83110,0
104593,0
80316,1
52714,0
61457,0
83133,0
842,1
36099,1
54394,0
62059,0
36494,0
97043,0
6372,0
61068,0
76524,0
73598,0
67117,0
77322,0
38485,0
82830,0
69610,0
42830,1
69801,0
24078,0
33263,0
63348,0
46624,0
90334,0
5281,0
76367,0
12422,0
72898,0
2299,0
2039,0
56820,1
10628,0
13689,0
46690,0
6926,0
72644,0
34126,0
89117,0
1715,1
103759,0
16606,0
104427,1
16432,1
35727,0
13232,1
102740,0
83811,0
95947,0
26821,0
82057,0
48638,0
7833,0
93444,0
24579,1
52899,0
65645,1
89520,0
21106,1
27041,1
4043,0
46755,0
1691,1
15108,1
29484,0
5798,0
75903,0
84262,0
83164,0
65920,0
3449,0
39304,1
152,1
63832,0
89350,0
15353,0
37193,0
34038,1
72929,1
78355,0
11297,1
16374,1
96724,0
55596,0
34923,0
11186,0
79063,0
26196,0
26303,0
10493,1
84346,0
6851,0
87022,0
5688,0
73554,0
19799,1
86874,0
41131,0
25375,1
73926,0
100382,0
31707,0
93709,0
34034,0
5253,0
71213,0
16532,0
82786,0
82929,0
29432,1
12910,0
53045,1
14840,0
74663,0
6287,1
29605,0
10292,0
100056,0
6631,1
98412,0
60866,0
86519,0
3328,1
46438,0
55218,1
58025,0
49898,0
41575,0
85103,0
7825,0
60141,0
101873,0
24104,1
49313,0
63868,0
64466,1
86625,0
102613,0
48952,0
57605,0
58580,0
69748,0
81762,1
95857,0
17552,1
35097,0
59344,0
32848,1
92976,0
6437,0
84016,0
38224,0
22439,0
81181,0
60641,0
2947,0
66225,0
106443,0
35991,0
62300,0
78691,0
48987,0
71750,0
43395,0
51628,0
56311,0
102427,0
92372,0
39421,0
66042,0
12272,0
1666,0
57508,0
37895,1
79884,0
57512,0
26679,0
80634,0
107047,0
18806,1
77901,0
68474,1
9258,0
65967,0
83930,0
81723,0
6271,1
60470,0
30659,0
63626,0
85858,0
85381,0
26177,1
50427,0
1220,1
103945,0
21991,0
39662,0
87992,0
44959,0
10177,0
1320,0
9179,1
62069,0
43961,0
76962,0
2657,1
83955,0
77368,0
71439,0
54850,0
59188,0
29252,0
1725,0
7750,0
30361,0
31365,0
17104,0
31266,0
79975,0
10917,0
19757,1
103360,0
82716,0
80943,0
92787,0
2129,1
49783,0
55120,0
70996,0
68519,0
2531,0
40947,0
55338,0
12895,0
64331,0
84354,0
43582,0
41623,1
19710,0
40674,0
56655,1
63011,0
55576,0
54559,0
22515,0
57105,0
34088,0
51462,1
66273,0
92334,0
76774,0
56495,0
51079,0
91155,0
21418,0
62695,0
56645,1
81941,0
30569,0
15504,0
7154,1
22677,1
100031,0
74157,0
18044,0
19269,1
45339,0
16990,0
78979,1
36465,1
95504,0
54864,0
7537,0
106038,0
75908,0
6148,0
15307,1
82997,0
25045,0
47669,0
61959,0
18380,1
14336,0
82293,1
66880,1
184,1
40145,0
76304,0
104376,0
44149,0
24562,1
82424,0
14061,0
2747,1
38694,0
5373,0
44762,0
70911,0
75169,0
30895,1
81697,0
106629,0
100834,0
78687,0
59900,0
32984,1
106904,0
56069,0
25073,0
53558,0
94435,0
96447,0
46630,1
102898,0
53380,1
71240,0
97676,0
33897,1
95526,0
36842,0
77651,0
106749,0
3546,0
19869,0
20777,0
82709,0
22259,1
18722,0
27596,0
16686,0
27888,1
80257,0
77975,0
53870,0
72608,0
96541,0
30887,1
60788,0
86752,0
32127,1
83195,0
62906,0
43336,1
12583,0
42761,0
52795,0
91905,0
32456,1
47226,0
71965,0
53789,0
17606,0
54779,0
1603,1
6736,0
31840,0
6402,0
45252,1
26791,1
100591,1
94894,0
56149,0
3900,1
34052,0
52555,0
16735,0
122,1
6653,1
106811,0
76456,0
50841,0
57780,0
63085,0
28975,0
13316,0
41358,0
99897,0
22997,0
7173,1
6573,0
87232,0
60773,0
29505,0
98482,1
1900,1
64128,0
73076,0
72847,0
51243,0
1213,0
16814,1
46717,0
79191,0
36235,0
76357,0
82211,0
95227,0
53528,0
18057,1
11047,0
49531,0
2126,1
4324,0
88199,0
8639,0
31014,0
97087,0
101346,0
6186,1
23254,0
96754,0
5571,0
64881,0
80423,0
27796,1
65573,0
104207,1
10022,1
26765,1
24283,1
89925,0
14263,0
17138,0
39489,0
24176,0
3531,0
12558,0
105656,0
51854,0
86822,0
61782,0
25902,1
38175,1
71307,0
52676,0
66754,0
2904,0
101112,0
27022,0
96721,0
31511,1
39331,1
20253,0
65124,0
26153,1
90283,0
30946,0
82844,0
69896,0
55609,0
14294,0
47265,0
52136,0
95650,0
5761,1
12831,1
44599,0
94778,0
26836,1
68342,0
98241,0
33062,0
75499,0
94573,0
94214,0
86844,0
104682,0
16710,1
50696,0
44103,0
75342,0
9749,0
42488,0
78869,0
66589,0
36074,0
61685,0
12768,1
103491,0
88074,1
50705,0
14222,1
53316,0
97963,0
93357,0
69530,0
92793,0
72504,0
89439,0
48299,0
99444,0
60436,0
57106,0
49952,1
87088,1
6163,0
78852,0
48736,0
20332,0
96875,0
19027,0
4702,1
92414,0
92502,0
37531,0
11446,1
84586,0
21085,0
19104,0
100729,0
35096,0
9657,0
93374,0
17680,0
32861,1
79221,1
76519,0
23669,0
66184,0
37344,0
3959,0
42756,0
88097,0
105348,0
41190,0
34954,0
40748,0
83048,0
1250,1
76492,0
98618,0
92402,0
40873,1
75341,0
77007,0
43067,0
75980,0
8650,0
40723,0
89525,0
92099,0
92189,0
9997,0
29517,1
76673,1
96407,0
79212,0
10822,1
24761,0
30530,0
95742,0
85578,0
18008,0
58142,0
33304,0
104390,0
40164,0
10311,0
54193,0
89129,0
14164,1
7258,0
36102,0
21051,0
72121,0
95048,0
68512,0
97874,0
5035,0
45035,1
78900,0
33842,0
73099,1
41968,1
38180,0
34834,0
103609,0
61464,0
41418,1
67922,0
104716,0
7486,0
104232,0
66219,0
36299,1
11563,0
562,1
17986,0
53171,0
30363,0
51442,0
103674,0
81369,1
71327,1
33945,0
31722,0
62261,0
72274,0
103467,0
85652,0
73423,0
67285,1
1704,1
100682,0
61095,0
54591,1
42765,0
54277,0
103948,1
28828,0
15087,0
60267,0
12573,0
9031,0
72103,0
70783,1
83705,0
88036,0
98203,0
12264,1
9025,0
72198,1
72883,0
61674,0
68930,0
103923,0
46337,0
19911,1
21607,0
21349,0
48930,1
33857,0
22413,1
88452,0
96255,0
63835,0
80784,0
11741,0
78422,0
26385,0
104512,0
4538,1
31579,0
50061,0
87682,0
21565,1
49557,0
100776,0
68699,0
40077,0
92468,0
60502,0
48410,0
42352,0
75820,0
92999,0
2424,0
43541,1
72228,0
30131,1
26807,1
91526,0
60853,0
89977,1
8731,1
73510,0
45553,0
29659,0
40159,0
88374,0
76606,0
61547,0
20565,0
80931,0
92923,0
96387,0
35832,0
84136,0
28282,0
60372,0
71403,0
47338,0
93767,0
80070,0
87182,0
42265,0
98504,0
69753,0
65229,0
92826,0
35957,1
26315,0
83494,0
101738,0
42725,0
15196,1
40766,0
104370,0
75221,0
46613,1
11140,1
48352,0
90228,0
101499,0
14278,0
99238,1
100070,0
71631,0
34892,0
96058,0
57527,0
75546,1
66447,0
15143,0
95498,0
44008,0
105281,0
23703,0
95488,0
39044,0
24500,1
39293,1
10739,0
103544,1
1588,1
39541,1
95039,0
61220,0
55689,1
53569,0
40579,0
28213,0
92870,0
93132,0
57882,1
47706,0
50964,0
86557,0
33502,1
41718,0
26623,1
79329,0
72712,0
91723,0
84099,1
78067,0
3903,0
26567,1
11543,0
36020,1
99562,0
91505,0
45572,0
73574,0
43904,0
5009,0
6822,0
44156,0
19268,1
26748,1
3672,0
32445,1
72182,0
47836,0
5818,0
37822,1
11037,0
17239,1
24371,1
31251,1
40889,0
67501,1
59192,0
83314,0
47432,0
79564,1
42566,0
89230,0
83746,0
31820,0
87740,0
11485,1
75658,0
42848,0
34630,1
10259,0
76857,0
93375,0
9736,0
61561,0
12792,0
65917,0
65237,0
24965,1
18389,1
32468,1
96858,1
96986,0
7552,0
44696,1
7639,0
1203,0
15498,0
91378,0
37810,0
36348,0
16879,0
39467,0
37281,0
32931,1
5715,0
80911,0
66321,0
10346,0
65426,0
69195,0
3390,0
65436,0
19890,1
103363,0
72558,0
103395,0
64349,0
31635,0
33049,1
58954,0
96041,0
6877,0
61630,0
8601,0
6920,0
41788,0
3881,0
86717,0
83735,0
68780,1
59934,0
24708,0
58771,0
90351,0
76884,0
100673,0
59557,0
63678,1
74329,0
66156,0
102475,0
80962,0
89939,1
105940,0
57520,0
92577,0
46777,0
59544,0
63239,1
53492,1
54265,0
51177,0
91091,0
80082,1
13748,1
95268,0
102665,0
44111,0
46728,0
34590,0
27526,0
66592,0
35807,1
36326,1
86703,0
53872,0
5414,1
30364,1
62837,0
9533,0
49525,0
30217,1
47988,0
87449,0
74086,0
51122,0
40682,0
56589,0
95017,0
56581,0
100856,0
25138,1
53503,0
47655,1
41175,1
32162,0
51427,0
49618,0
50873,0
72034,0
51204,0
39221,0
28238,1
59572,0
29108,1
42718,0
74112,0
74559,0
81282,0
74904,0
23290,0
84501,0
60901,0
28631,0
69366,0
77571,1
36115,1
72394,0
22614,0
68882,0
18723,0
47443,0
36129,0
40150,0
9937,1
96128,0
83095,0
7567,0
34719,0
7111,0
77791,0
56893,0
58294,0
88523,0
67160,0
101398,0
82907,0
20677,1
81097,0
34013,0
105836,0
19445,0
66550,0
20352,0
40126,1
6123,0
8817,0
42000,0
53232,0
49370,0
11513,0
93227,0
102681,0
54190,0
53432,0
88557,0
8469,0
62688,0
62280,0
53768,0
29581,1
84642,0
12008,0
44814,0
36815,1
70591,0
17908,0
76386,0
63246,0
97639,0
78283,1
28492,0
2376,1
92877,0
68420,0
30296,0
95827,0
65178,0
7959,0
91125,0
84359,0
66429,0
24781,1
79190,0
101137,0
106163,0
50281,0
99480,0
63991,0
7379,0
7309,0
76871,1
53166,0
94959,0
258,1
72571,0
100059,0
11909,0
27342,0
38818,1
76767,0
43655,0
88980,0
18065,0
1070,0
105483,0
29710,0
104615,1
100617,0
103267,0
38302,0
48214,0
68006,0
68565,0
39589,0
96618,0
40716,0
36737,1
14121,0
75539,0
72506,0
64357,0
58669,0
44148,0
85230,0
68265,0
103739,1
28708,0
93207,0
26688,0
1619,0
92678,0
7031,0
51278,0
53952,0
66744,0
49469,0
27660,1
21687,0
74568,0
63824,0
52269,0
67609,1
68639,0
61958,1
39329,1
1723,0
38176,0
57578,0
57613,0
5217,0
71069,0
3813,1
21599,0
63121,0
101072,0
48167,0
14593,0
24159,1
26497,0
66990,0
90968,0
52368,0
46805,1
87426,0
105726,1
36280,0
10972,0
19350,0
63167,0
56699,0
22398,0
79834,1
66729,0
70737,0
99634,0
2779,0
45128,0
77964,0
52509,0
56056,0
55033,0
38619,0
32710,1
50428,0
96366,0
71238,0
98899,0
44327,0
10317,0
211,1
11710,0
82266,0
4113,0
98900,0
67391,0
67145,0
57229,0
57731,0
53352,0
61178,0
105625,0
83155,0
29307,0
70465,0
55671,0
7995,1
103104,0
58843,0
42065,0
44824,0
57884,1
18841,1
57985,0
52034,0
89558,0
45070,0
19439,0
45242,0
98390,1
46030,1
21072,0
32562,0
99624,0
85982,0
9989,1
62686,0
46631,0
105475,0
40810,0
40598,1
63059,0
60527,1
20465,0
42344,0
36560,0
57461,0
44768,0
38321,1
44242,1
84747,0
90358,1
54980,0
1798,1
81314,0
57410,0
26343,0
85350,0
74183,0
70049,1
103937,0
14247,0
17381,0
43310,0
102447,0
49075,0
87693,0
22549,0
106374,0
36003,0
51961,0
77280,0
77448,0
3806,0
13935,0
80792,0
17229,1
70341,0
93376,0
43958,0
17423,0
48280,0
47708,0
11656,0
53260,0
38906,0
50653,0
54619,0
21216,0
67801,0
62995,0
20814,0
6516,1
21123,0
50176,0
105717,0
46534,0
45014,1
37098,1
51549,0
39231,1
6200,1
42041,0
23698,1
5113,0
13222,0
10254,1
98840,0
45678,0
94913,0
85057,0
85573,0
106444,0
74775,0
79218,0
60865,0
64823,0
52455,0
70265,0
19575,0
48257,0
50680,0
35551,0
65034,0
69846,0
68688,0
1359,1
16160,0
38631,1
87007,0
95589,0
58360,0
37731,1
74762,0
10729,0
61558,1
100727,1
67915,0
55917,0
75906,0
26939,1
8243,0
95220,0
48112,0
77633,0
3388,0
100460,0
40735,1
67537,0
66591,0
6239,0
43535,0
90856,0
50655,0
57865,0
10937,1
4843,0
46195,0
11623,1
13779,0
27739,0
10647,0
79514,0
48823,0
88614,0
1278,0
94570,0
73611,0
64747,0
78860,0
728,1
29691,0
59684,0
58639,0
44934,0
79283,1
46339,0
62194,0
65541,0
96515,0
70136,0
68652,0
37945,0
60954,0
72000,0
17097,1
95505,0
13717,0
45977,0
42650,0
18602,0
40786,0
71636,0
104946,0
101793,0
14989,0
69761,0
100968,0
66492,0
19504,0
80529,0
10496,0
23729,1
49924,0
99759,0
47388,0
71652,0
45931,0
96436,0
25728,1
39540,1
14019,0
92025,0
39232,0
54981,0
107086,1
76644,0
34371,0
47027,0
36944,1
8129,0
63224,0
97785,0
46832,0
2931,0
25913,1
70772,0
56002,0
32898,0
91866,1
75114,0
28592,1
30986,1
30827,0
21567,0
51759,0
51016,0
40173,1
5490,1
36117,0
39028,0
90764,0
28043,0
46551,0
73266,0
3174,1
63712,0
42123,0
1730,0
30450,0
25068,1
85645,0
50775,0
19955,1
96658,0
60290,0
19760,1
49511,0
18073,0
59536,0
31416,0
8593,1
70426,0
50846,0
102352,1
27145,0
32069,1
40783,1
52737,0
73469,0
81060,0
100038,0
88541,0
71927,0
24482,1
71285,0
84914,0
106419,0
67867,0
49448,1
106635,0
50896,0
43981,0
32280,0
73183,0
32511,1
29994,0
32382,1
88628,1
67778,0
1761,1
85562,0
10050,0
31478,1
64199,0
3796,0
35441,1
73198,0
23202,1
40535,0
57054,0
91092,0
88081,1
25952,0
16978,0
67982,0
94790,0
24688,0
8412,0
49896,0
50044,1
61149,0
16041,0
1987,0
17912,1
100577,0
93863,0
68524,1
97662,0
72767,0
22179,1
11957,1
87201,0
37330,0
106439,0
76522,0
91813,1
29049,0
59158,0
11029,0
61792,0
80401,0
4256,0
43320,0
70791,0
58380,0
51638,1
90086,0
75912,0
41397,0
36484,0
71718,0
84724,0
3905,0
15870,0
89666,0
20623,0
7208,1
76877,0
98617,0
3484,1
105754,0
49234,1
18381,1
23538,0
105555,0
61174,0
32173,0
47495,0
92553,0
105827,0
88474,0
47826,1
48056,0
97957,0
24407,1
64446,0
81111,1
50275,0
14271,0
31278,0
16474,0
36108,1
45689,1
89232,0
2829,0
47506,0
76182,1
93629,0
4192,1
106582,0
62655,0
22958,1
85281,0
25762,0
68803,0
40491,1
85100,0
102340,0
18694,0
34856,0
77661,0
11028,0
76100,0
29594,0
82360,0
67116,0
95238,0
101933,1
45051,0
71186,0
101262,0
105106,0
9041,0
48677,0
2780,1
10707,0
4575,0
99942,1
93343,0
10179,0
43799,0
86859,0
63578,0
39531,0
65943,0
25312,0
104722,0
89855,0
59843,0
67093,1
88524,0
91615,0
603,0
13329,0
4736,0
64958,0
100569,0
36743,0
